"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194705041","pagep102","NY6","2","1","value","5","5","0","1","0","1","0","3","0","","0","0","0","","0","","","0","","","","","19470504","1","WAS09","HOM","w","regular","y"
"HOM194705042","pagep102","NY6","2","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470504","2","WAS09","HOM","w","regular","y"
"NY5194705111","pagep102","NY6","2","1","value","6","6","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","19470511","1","NYC16","NY5","l","regular","y"
"NW2194705200","pagep102","NY6","2","1","value","5","4","0","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19470520","0","NWK04","NW2","l","regular","y"
"NY6194705220","pagep102","NY6","2","1","value","5","5","1","1","0","0","1","2","0","","0","0","0","","0","","","0","","","","","19470522","0","HRB01","PH5","w","regular","y"
"BLG194705270","pagep102","NY6","2","1","value","5","3","0","2","1","0","0","0","1","","0","1","","","1","","","0","","","","","19470527","0","BAL14","BLG","l","regular","y"
"PH5194705301","pagep102","NY6","2","1","value","4","4","0","0","0","0","0","","","","","","","","","","","","","","","","19470530","1","PHI17","PH5","l","regular","y"
"NW2194706120","pagep102","NY6","2","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19470612","0","NYC15","NW2","l","regular","y"
"NW2194706151","pagep102","NY6","2","1","value","5","5","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19470615","1","NYC15","NW2","w","regular","y"
"NW2194706152","pagep102","NY6","2","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","1","","","0","","","","","19470615","2","NYC15","NW2","w","regular","y"
"NY6194706161","pagep102","NY6","2","1","value","4","3","0","1","1","0","0","0","1","","0","0","0","","0","","","","","","","","19470616","1","PHI11","BLG","w","regular","y"
"PH5194706190","pagep102","NY6","2","1","value","6","6","0","0","","","","","","","","","","","","","","","","","","","19470619","0","PHI17","PH5","w","regular","y"
"BLG194706200","pagep102","NY6","2","1","value","6","5","1","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19470620","0","BAL14","BLG","w","regular","y"
"NY6194706231","pagep102","NY6","2","1","value","5","5","0","0","","","0","","","","","0","0","","","","","","","","","","19470623","1","PHI11","NW2","l","regular","y"
"BLG194706291","pagep102","NY6","6","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19470629","1","BAL14","BLG","w","regular","y"
"BLG194706292","pagep102","NY6","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470629","2","BAL14","BLG","w","regular","y"
"NY6194706300","pagep102","NY6","6","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","","","","","","19470630","0","NYC23","BLG","w","regular","y"
"NY6194707062","pagep102","NY6","6","1","value","4","4","0","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19470706","2","NYC14","KCM","w","exhibition","y"
"HOM194707201","pagep102","NY6","2","1","value","5","4","1","1","1","0","0","1","1","","0","0","0","","0","","","0","","","","","19470720","1","WAS09","HOM","w","regular","y"
"HOM194707202","pagep102","NY6","2","1","value","4","2","1","1","0","0","0","1","0","","0","2","","","0","","","0","","","","","19470720","2","WAS09","HOM","w","regular","y"
"NY6194707220","pagep102","NY6","2","1","value","5","5","1","1","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19470722","0","HRB01","PH5","l","regular","y"
"NY6194707272","pagep102","NY6","","","value","","","1","1","","","1","2","","","","","","","","","","","","","","","19470727","2","NYC14","NY5","w","exhibition",""
"NY6194707272","pagep102","NY6","","","lower","1","1","1","1","","","1","2","","","","","","","","","","","","","","","19470727","2","NYC14","NY5","w","exhibition",""
"NY6194707280","pagep102","NY6","1","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470728","0","YOR02","BIR","l","exhibition","y"
"NY6194708030","pagep102","NY6","2","1","value","5","4","2","1","0","0","0","1","0","","0","1","","","0","","","0","","","","","19470803","0","NYC14","BLG","w","regular","y"
"NW2194708050","pagep102","NY6","2","1","value","5","3","2","3","1","0","0","","0","","0","2","","","0","","","0","","","","","19470805","0","NWK04","NW2","w","regular","y"
"BLG194708101","pagep102","NY6","2","1","value","6","5","1","1","0","0","0","0","1","","0","0","0","","0","","","0","","","","","19470810","1","BAL14","BLG","w","regular","y"
"NY6194708120","pagep102","NY6","2","1","value","5","5","0","1","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19470812","0","WIL04","MEM","l","exhibition","y"
"NW2194708150","pagep102","NY6","2","1","value","5","2","1","0","0","0","0","0","1","","0","2","","","1","","","0","","","","","19470815","0","JER02","NW2","l","regular","y"
"BLG194708181","pagep102","NY6","2","1","value","6","5","2","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19470818","1","PHI11","BLG","w","regular","y"
"NY6194708191","pagep102","NY6","2","1","value","4","3","1","0","0","0","0","1","0","","0","1","","","0","","","0","","","","","19470819","1","WIL04","NY5","w","regular","y"
"NY6194708192","pagep102","NY6","2","1","value","5","4","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19470819","2","WIL04","NY5","w","regular","y"
"NY6194708311","pagep102","NY6","2","1","value","6","3","0","1","0","0","0","0","0","","0","3","","","0","","","0","","","","","19470831","1","NYC14","CVB","l","exhibition","y"
"NY6194709081","pagep102","NY6","2","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19470908","1","PHI11","HOM","w","regular","y"
"NY6194709111","pagep102","NY6","2","1","value","5","5","1","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19470911","1","NYC14","NW2","w","regular","y"
"NW2194709121","pagep102","NY6","2","1","value","4","3","1","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19470912","1","NWK04","NW2","w","regular","y"
