"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLS192810211","neunj101","ASB","2","1","value","4","0","0","0","0","0","","0","","0","0","","","1","","","","","","","19281021","1","BAL13","BLS","L","exhibition","y"
"BLS192810211","neunj101","ASB","2","1","lower","4","0","0","0","0","0","","0","","0","0","","","1","","","","","","","19281021","1","BAL13","BLS","L","exhibition","y"
"BLS192810211","neunj101","ASB","2","1","upper","4","0","0","0","0","0","","0","","0","0","","","1","","","","","","","19281021","1","BAL13","BLS","L","exhibition","y"
"BLS192810280","neunj101","ASB","2","1","value","4","0","1","0","0","0","","0","","0","1","","","0","","","","","","","19281028","0","BAL13","BLS","W","exhibition","y"
"BLS192810280","neunj101","ASB","2","1","lower","4","0","1","0","0","0","","0","","0","1","","","0","","","","","","","19281028","0","BAL13","BLS","W","exhibition","y"
"BLS192810280","neunj101","ASB","2","1","upper","4","0","1","0","0","0","","0","","0","1","","","0","","","","","","","19281028","0","BAL13","BLS","W","exhibition","y"
"BLS192909291","neunj101","ASB","3","1","value","4","1","1","1","0","0","","0","","0","1","","","0","","","","","","","19290929","1","BAL13","BLS","W","exhibition","y"
"BLS192909291","neunj101","ASB","3","1","lower","4","1","1","1","0","0","","0","","0","1","","","0","","","","","","","19290929","1","BAL13","BLS","W","exhibition","y"
"BLS192909291","neunj101","ASB","3","1","upper","4","1","1","1","0","0","","0","","0","1","","","0","","","","","","","19290929","1","BAL13","BLS","W","exhibition","y"
"BLS192909292","neunj101","ASB","3","1","value","3","1","1","0","0","1","1","0","","0","0","","","0","","","","","","","19290929","2","BAL13","BLS","L","exhibition","y"
"BLS192909292","neunj101","ASB","3","1","lower","3","1","1","0","0","1","1","0","","0","0","","","0","","","","","","","19290929","2","BAL13","BLS","L","exhibition","y"
"BLS192909292","neunj101","ASB","3","1","upper","3","1","1","0","0","1","1","0","","0","0","","","0","","","","","","","19290929","2","BAL13","BLS","L","exhibition","y"
"BLS192910061","neunj101","ASB","3","1","value","2","0","1","0","0","0","","0","","0","2","","","0","","","","","","","19291006","1","BAL13","BLS","L","exhibition","y"
"BLS192910061","neunj101","ASB","3","1","lower","2","0","1","0","0","0","","0","","0","2","","","0","","","","","","","19291006","1","BAL13","BLS","L","exhibition","y"
"BLS192910061","neunj101","ASB","3","1","upper","2","0","1","0","0","0","","0","","0","2","","","0","","","","","","","19291006","1","BAL13","BLS","L","exhibition","y"
"BLS192910062","neunj101","ASB","3","1","value","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19291006","2","BAL13","BLS","W","exhibition","y"
"BLS192910062","neunj101","ASB","3","1","lower","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19291006","2","BAL13","BLS","W","exhibition","y"
"BLS192910062","neunj101","ASB","3","1","upper","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19291006","2","BAL13","BLS","W","exhibition","y"
"BLS192910131","neunj101","ASB","3","1","value","4","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19291013","1","BAL13","BLS","L","exhibition","y"
"BLS192910131","neunj101","ASB","3","1","lower","4","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19291013","1","BAL13","BLS","L","exhibition","y"
"BLS192910131","neunj101","ASB","3","1","upper","4","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19291013","1","BAL13","BLS","L","exhibition","y"
"BLS192910132","neunj101","ASB","3","1","value","3","0","1","1","0","0","","0","","0","0","","","0","","","","","","","19291013","2","BAL13","BLS","L","exhibition","y"
"BLS192910132","neunj101","ASB","3","1","lower","3","0","1","1","0","0","","0","","0","0","","","0","","","","","","","19291013","2","BAL13","BLS","L","exhibition","y"
"BLS192910132","neunj101","ASB","3","1","upper","3","0","1","1","0","0","","0","","0","0","","","0","","","","","","","19291013","2","BAL13","BLS","L","exhibition","y"
"BLS192910201","neunj101","ASB","3","1","value","3","1","1","0","0","0","","0","","0","1","","","0","","","","","","","19291020","1","BAL13","BLS","L","exhibition","y"
"BLS192910201","neunj101","ASB","3","1","lower","3","1","1","0","0","0","","0","","0","1","","","0","","","","","","","19291020","1","BAL13","BLS","L","exhibition","y"
"BLS192910201","neunj101","ASB","3","1","upper","3","1","1","0","0","0","","0","","0","1","","","0","","","","","","","19291020","1","BAL13","BLS","L","exhibition","y"
"BLS192910202","neunj101","ASB","3","1","value","2","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19291020","2","BAL13","BLS","L","exhibition","y"
"BLS192910202","neunj101","ASB","3","1","lower","2","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19291020","2","BAL13","BLS","L","exhibition","y"
"BLS192910202","neunj101","ASB","3","1","upper","2","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19291020","2","BAL13","BLS","L","exhibition","y"
"BLS192910270","neunj101","ASB","2","1","value","5","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19291027","0","BAL13","BLS","L","exhibition","y"
"BLS192910270","neunj101","ASB","2","1","lower","5","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19291027","0","BAL13","BLS","L","exhibition","y"
"BLS192910270","neunj101","ASB","2","1","upper","5","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19291027","0","BAL13","BLS","L","exhibition","y"
"BLS193010051","neunj101","ASB","2","1","value","5","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","","","","19301005","1","BAL13","BLS","L","exhibition","y"
"BLS193010051","neunj101","ASB","2","1","lower","5","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","","","","19301005","1","BAL13","BLS","L","exhibition","y"
"BLS193010051","neunj101","ASB","2","1","upper","5","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","","","","19301005","1","BAL13","BLS","L","exhibition","y"
"BLS193010052","neunj101","ASB","2","1","value","2","0","0","0","0","0","","1","","0","0","","","0","","","","","","","19301005","2","BAL13","BLS","L","exhibition","y"
"BLS193010052","neunj101","ASB","2","1","lower","2","0","0","0","0","0","","1","","0","0","","","0","","","","","","","19301005","2","BAL13","BLS","L","exhibition","y"
"BLS193010052","neunj101","ASB","2","1","upper","2","0","0","0","0","0","","1","","0","0","","","0","","","","","","","19301005","2","BAL13","BLS","L","exhibition","y"
"BLS193010120","neunj101","ASB","1","1","value","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19301012","0","BAL13","BLS","L","exhibition","y"
"BLS193010120","neunj101","ASB","1","1","lower","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19301012","0","BAL13","BLS","L","exhibition","y"
"BLS193010120","neunj101","ASB","1","1","upper","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19301012","0","BAL13","BLS","L","exhibition","y"
"BLS193010191","neunj101","ASB","2","1","value","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19301019","1","BAL13","BLS","L","exhibition","y"
"BLS193010191","neunj101","ASB","2","1","lower","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19301019","1","BAL13","BLS","L","exhibition","y"
"BLS193010191","neunj101","ASB","2","1","upper","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19301019","1","BAL13","BLS","L","exhibition","y"
"BLS193010192","neunj101","ASB","2","1","value","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19301019","2","BAL13","BLS","W","exhibition","y"
"BLS193010192","neunj101","ASB","2","1","lower","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19301019","2","BAL13","BLS","W","exhibition","y"
"BLS193010192","neunj101","ASB","2","1","upper","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19301019","2","BAL13","BLS","W","exhibition","y"
"BLS193010260","neunj101","ASB","1","1","value","5","0","2","1","0","0","","0","","0","0","","","0","","","","","","","19301026","0","BAL13","BLS","L","exhibition","y"
"BLS193010260","neunj101","ASB","1","1","lower","5","0","2","1","0","0","","0","","0","0","","","0","","","","","","","19301026","0","BAL13","BLS","L","exhibition","y"
"BLS193010260","neunj101","ASB","1","1","upper","5","0","2","1","0","0","","0","","0","0","","","0","","","","","","","19301026","0","BAL13","BLS","L","exhibition","y"
