"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194507080","shepf101","BIR","6","1","value","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19450708","0","KAN05","KCM","L","regular","y"
"KCM194507080","shepf101","BIR","6","1","lower","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450708","0","KAN05","KCM","L","regular","y"
"KCM194507080","shepf101","BIR","6","1","upper","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450708","0","KAN05","KCM","L","regular","y"
"CVB194507160","shepf101","BIR","7","1","value","3","2","2","1","1","0","","0","","0","0","0","","0","","","0","","","","19450716","0","CLE07","CVB","L","regular","y"
"CVB194507160","shepf101","BIR","7","1","lower","3","2","2","1","1","0","","0","","0","0","0","","0","","","0","","","","19450716","0","CLE07","CVB","L","regular","y"
"CVB194507160","shepf101","BIR","7","1","upper","3","2","2","1","1","0","","0","","0","0","0","","0","","","0","","","","19450716","0","CLE07","CVB","L","regular","y"
"CAG194507230","shepf101","BIR","","","value","5","1","4","","","","2","","","","","","","","","","","","","","19450723","0","SBD01","CAG","L","regular",""
"CAG194507230","shepf101","BIR","","","lower","5","1","4","","","","2","","","","","","","","","","","","","","19450723","0","SBD01","CAG","L","regular",""
"CAG194507230","shepf101","BIR","","","upper","5","1","4","","","","2","","","","","","","","","","","","","","19450723","0","SBD01","CAG","L","regular",""
"PH5194508072","shepf101","BIR","3","1","value","5","0","0","","","","","","","","0","0","","","","","","","","","19450807","2","PHI11","PH5","L","exhibition","y"
"PH5194508072","shepf101","BIR","3","1","lower","5","0","0","","","","","","","","","","","","","","","","","","19450807","2","PHI11","PH5","L","exhibition","y"
"PH5194508072","shepf101","BIR","3","1","upper","5","0","0","","","","","","","","","","","","","","","","","","19450807","2","PHI11","PH5","L","exhibition","y"
"BLG194508140","shepf101","BIR","5","2","value","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19450814","0","BAL14","BLG","L","exhibition","y"
"BLG194508140","shepf101","BIR","5","2","lower","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19450814","0","BAL14","BLG","L","exhibition","y"
"BLG194508140","shepf101","BIR","5","2","upper","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19450814","0","BAL14","BLG","L","exhibition","y"
"BIR194508191","shepf101","BIR","9","4","value","1","0","0","","","","0","","","","0","0","","","","","","","1","","19450819","1","BIR01","CVB","L","regular","y"
"BIR194508191","shepf101","BIR","9","4","lower","1","0","0","","","","0","","","","","","","","","","","","","","19450819","1","BIR01","CVB","L","regular","y"
"BIR194508191","shepf101","BIR","9","4","upper","1","0","0","","","","0","","","","","","","","","","","","","","19450819","1","BIR01","CVB","L","regular","y"
"BIR194508192","shepf101","BIR","","","value","3","","3","","","","","","","","","","","","","","","","","","19450819","2","BIR01","CVB","T","regular",""
"BIR194508192","shepf101","BIR","","","lower","3","","3","","","","","","","","","","","","","","","","","","19450819","2","BIR01","CVB","T","regular",""
"BIR194508192","shepf101","BIR","","","upper","3","","3","","","","","","","","","","","","","","","","","","19450819","2","BIR01","CVB","T","regular",""
"CIA194508250","shepf101","BIR","6","1","value","5","2","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19450825","0","SPR03","CIA","W","regular","y"
"CIA194508250","shepf101","BIR","6","1","lower","5","2","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19450825","0","SPR03","CIA","W","regular","y"
"CIA194508250","shepf101","BIR","6","1","upper","5","2","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19450825","0","SPR03","CIA","W","regular","y"
"BIR194509270","shepf101","NY5","","","value","","","1","","","","1","","","","","","","","","","","","","","19450927","0","ATL04","BIR","L","exhibition",""
"BIR194509270","shepf101","NY5","","","lower","1","","1","","","","1","","","","","","","","","","","","","","19450927","0","ATL04","BIR","L","exhibition",""
"BIR194509270","shepf101","NY5","","","upper","1","","1","","","","1","","","","","","","","","","","","","","19450927","0","ATL04","BIR","L","exhibition",""
"CAG194606030","shepf101","BIR","6","1","value","5","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","CAG","W","regular","y"
"CAG194606030","shepf101","BIR","6","1","lower","5","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","CAG","W","regular","y"
"CAG194606030","shepf101","BIR","6","1","upper","5","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","CAG","W","regular","y"
"BIR194606231","shepf101","BIR","","","value","","","1","","","","1","","","","","","","","","","","","","","19460623","1","BIR01","CAG","W","regular",""
"BIR194606231","shepf101","BIR","","","lower","","","1","","","","1","","","","","","","","","","","","","","19460623","1","BIR01","CAG","W","regular",""
"BIR194606231","shepf101","BIR","","","upper","","","0","","","","0","","","","","","","","","","","","","","19460623","1","BIR01","CAG","W","regular",""
"KCM194606301","shepf101","BIR","7","2","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","1","","19460630","1","KAN05","KCM","L","regular","y"
"KCM194606301","shepf101","BIR","7","2","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460630","1","KAN05","KCM","L","regular","y"
"KCM194606301","shepf101","BIR","7","2","upper","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460630","1","KAN05","KCM","L","regular","y"
"KCM194606302","shepf101","BIR","3","1","value","3","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19460630","2","KAN05","KCM","L","regular","y"
"KCM194606302","shepf101","BIR","3","1","lower","3","1","2","1","0","0","","0","","0","","","","0","","","0","","","","19460630","2","KAN05","KCM","L","regular","y"
"KCM194606302","shepf101","BIR","3","1","upper","3","1","2","1","0","0","","0","","0","","","","0","","","0","","","","19460630","2","KAN05","KCM","L","regular","y"
"KCM194607010","shepf101","BIR","3","1","value","4","1","2","0","0","1","1","0","","0","0","0","","0","","","0","","","","19460701","0","KAN05","KCM","L","regular","y"
"KCM194607010","shepf101","BIR","3","1","lower","4","1","2","0","0","1","1","0","","0","","","","0","","","0","","","","19460701","0","KAN05","KCM","L","regular","y"
"KCM194607010","shepf101","BIR","3","1","upper","4","1","2","0","0","1","1","0","","0","","","","0","","","0","","","","19460701","0","KAN05","KCM","L","regular","y"
"CVB194608251","shepf101","BIR","5","2","value","1","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19460825","1","CLE06","CVB","W","regular","y"
"CVB194608251","shepf101","BIR","5","2","lower","1","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19460825","1","CLE06","CVB","W","regular","y"
"CVB194608251","shepf101","BIR","5","2","upper","1","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19460825","1","CLE06","CVB","W","regular","y"
