"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"SNO194104201","SNO","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","lower","31","0","2","0","0","0","0","0","","0","","","","0","","","0","27","","37","10","2","1","1","8","","4","","7","0","0","0","0","","27","12","2","1","0","0","wilsd103","warrj101","armob101","maywe101","bennb101","riddm101","mcalf101","taylr102","smite111","smite111","taylr102","maywe101","riddm101","warrj101","armob101","wilsd103","mcalf101","bennb101","","19410420","1","NOL01","BLG","L","exhibition","y","1941"
"SNO194104201","SNO","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","upper","31","0","2","0","0","0","0","0","","0","","","","0","","","0","27","","41","10","2","1","1","8","","4","","7","0","0","0","0","","27","12","2","1","0","0","wilsd103","warrj101","armob101","maywe101","bennb101","riddm101","mcalf101","taylr102","smite111","smite111","taylr102","maywe101","riddm101","warrj101","armob101","wilsd103","mcalf101","bennb101","","19410420","1","NOL01","BLG","L","exhibition","y","1941"
"SNO194104202","SNO","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","3","value","21","2","3","0","2","0","1","1","","0","1","","","1","","","0","18","","29","10","1","0","0","5","","2","","2","0","0","0","1","","18","6","0","0","0","0","wilsd103","warrj101","armob101","maywe101","bennb101","riddm101","mcalf101","burcw101","washf101","washf101","burcw101","maywe101","riddm101","warrj101","armob101","wilsd103","mcalf101","bennb101","","19410420","2","NOL01","BLG","L","exhibition","y","1941"
"SNO194104202","SNO","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","3","lower","21","2","3","0","2","0","1","1","","0","","","","1","","","0","18","","26","10","1","0","0","5","","2","","2","0","0","0","1","","18","6","0","0","0","0","wilsd103","warrj101","armob101","maywe101","bennb101","riddm101","mcalf101","burcw101","washf101","washf101","burcw101","maywe101","riddm101","warrj101","armob101","wilsd103","mcalf101","bennb101","","19410420","2","NOL01","BLG","L","exhibition","y","1941"
"SNO194104202","SNO","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","3","upper","21","2","3","0","2","0","1","1","","0","","","","1","","","0","18","","29","10","1","0","0","5","","2","","2","0","0","0","1","","18","6","0","0","0","0","wilsd103","warrj101","armob101","maywe101","bennb101","riddm101","mcalf101","burcw101","washf101","washf101","burcw101","maywe101","riddm101","warrj101","armob101","wilsd103","mcalf101","bennb101","","19410420","2","NOL01","BLG","L","exhibition","y","1941"
"JAX194104270","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","1","","","","","","","","","","","","","","","","33","","","","","","","1","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","19410427","0","JKV01","JAX","T","exhibition","","1941"
"JAX194104270","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","1","","","","","","","","","","","","","","","","33","","","","","","","1","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","19410427","0","JKV01","JAX","T","exhibition","","1941"
"JAX194104270","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","1","","","","","","","","","","","","","","","","33","","","","","","","1","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","","","","","","","","19410427","0","JKV01","JAX","T","exhibition","","1941"
"SNO194105041","SNO","0","1","0","1","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","4","7","","","","","","","","","","","","","","","27","","","7","1","","","7","3","","","2","1","","","","","27","","3","","0","","","","","","","","","","","smite111","taylr102","","","","","","","","","19410504","1","DAL01","CAG","L","exhibition","","1941"
"SNO194105041","SNO","0","1","0","1","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","4","7","","","","","","","","","","","","","","","27","","","7","1","","","7","3","","","2","1","","","","","27","","3","","0","","","","","","","","","","","smite111","taylr102","","","","","","","","","19410504","1","DAL01","CAG","L","exhibition","","1941"
"SNO194105041","SNO","0","1","0","1","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","4","7","","","","","","","","","","","","","","","27","","","7","1","","","7","3","","","2","1","","","","","27","","3","","0","","","","","","","","","","","smite111","taylr102","","","","","","","","","19410504","1","DAL01","CAG","L","exhibition","","1941"
"SNO194105042","SNO","0","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","4","7","1","","","","","","","","","","","","","","21","","","8","1","","","1","1","","","7","","","","","","21","","0","","0","","","","","","","","","","","calhl101","burcw101","","","","","","","","","19410504","2","DAL01","CAG","W","exhibition","","1941"
"SNO194105042","SNO","0","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","lower","","4","7","1","","","","","","","","","","","","","","21","","","8","1","","","1","1","","","7","","","","","","21","","0","","0","","","","","","","","","","","calhl101","burcw101","","","","","","","","","19410504","2","DAL01","CAG","W","exhibition","","1941"
"SNO194105042","SNO","0","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","upper","","4","7","1","","","","","","","","","","","","","","21","","","8","1","","","1","1","","","7","","","","","","21","","0","","0","","","","","","","","","","","calhl101","burcw101","","","","","","","","","19410504","2","DAL01","CAG","W","exhibition","","1941"
"SNO194105070","SNO","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","0","7","","","","0","","","","","","","","","","","27","","","9","1","","","7","","1","","","","","","","","27","","3","","0","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19410507","0","TUL01","CAG","L","exhibition","","1941"
"SNO194105070","SNO","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","0","7","","","","0","","","","","","","","","","","27","","","9","1","","","7","","1","","","","","","","","27","","3","","0","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19410507","0","TUL01","CAG","L","exhibition","","1941"
"SNO194105070","SNO","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","0","7","","","","0","","","","","","","","","","","27","","","9","1","","","7","","1","","","","","","","","27","","3","","0","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19410507","0","TUL01","CAG","L","exhibition","","1941"
"CAG194105080","SNO","2","0","1","0","0","0","0","4","1","","","","","","","","","","","","","","","","","","","","","value","","8","14","","","","","","","","","","","","","","","27","","","11","","1","","6","","","","","","","","","","27","","0","","0","","","","","","","","","","","washf101","bufou101","","","","","","","","","19410508","0","OKC02","CAG","W","exhibition","","1941"
"CAG194105080","SNO","2","0","1","0","0","0","0","4","1","","","","","","","","","","","","","","","","","","","","","lower","","8","14","","","","","","","","","","","","","","","27","","","11","","1","","6","","","","","","","","","","27","","0","","0","","","","","","","","","","","washf101","bufou101","","","","","","","","","19410508","0","OKC02","CAG","W","exhibition","","1941"
"CAG194105080","SNO","2","0","1","0","0","0","0","4","1","","","","","","","","","","","","","","","","","","","","","upper","","8","14","","","","","","","","","","","","","","","27","","","11","","1","","6","","","","","","","","","","27","","0","","0","","","","","","","","","","","washf101","bufou101","","","","","","","","","19410508","0","OKC02","CAG","W","exhibition","","1941"
"SNO194105111","SNO","0","1","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","7","value","37","3","9","0","2","0","3","0","","0","0","","","1","","","0","27","","33","5","1","0","0","5","","0","","4","0","0","0","2","","27","15","4","0","0","0","wilsd103","armob101","fordj101","maywe101","brutj101","bennb101","riddm101","taylr102","mcalf101","mcalf101","taylr102","maywe101","riddm101","fordj101","armob101","bennb101","wilsd103","brutj101","","19410511","1","NOL01","JAX","L","regular","y","1941"
"SNO194105111","SNO","0","1","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","7","lower","37","3","9","0","2","0","3","0","","0","","","","1","","","0","27","","31","5","1","0","0","5","","","","4","0","0","0","2","","27","15","4","0","0","0","wilsd103","armob101","fordj101","maywe101","brutj101","bennb101","riddm101","taylr102","mcalf101","mcalf101","taylr102","maywe101","riddm101","fordj101","armob101","bennb101","wilsd103","brutj101","","19410511","1","NOL01","JAX","L","regular","y","1941"
"SNO194105111","SNO","0","1","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","7","upper","37","3","9","0","2","0","3","0","","0","","","","1","","","0","27","","33","5","1","0","0","5","","","","4","0","0","0","2","","27","15","4","0","0","0","wilsd103","armob101","fordj101","maywe101","brutj101","bennb101","riddm101","taylr102","mcalf101","mcalf101","taylr102","maywe101","riddm101","fordj101","armob101","bennb101","wilsd103","brutj101","","19410511","1","NOL01","JAX","L","regular","y","1941"
"SNO194105112","SNO","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","7","value","30","2","6","1","0","0","0","0","","0","0","","","0","","","0","21","","32","8","1","0","0","5","","3","","3","0","0","0","0","","21","4","2","1","0","0","wilsd103","armob101","fordj101","maywe101","brutj101","bennb101","riddm101","smitb114","calhl101","calhl101","smitb114","maywe101","riddm101","fordj101","armob101","bennb101","wilsd103","brutj101","","19410511","2","NOL01","JAX","L","regular","y","1941"
"SNO194105112","SNO","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","7","lower","30","2","6","1","0","0","0","0","","0","0","","","0","","","0","21","","29","8","1","0","0","5","","3","","3","0","0","0","0","","21","4","2","1","0","0","wilsd103","armob101","fordj101","maywe101","brutj101","bennb101","riddm101","smitb114","calhl101","calhl101","smitb114","maywe101","riddm101","fordj101","armob101","bennb101","wilsd103","brutj101","","19410511","2","NOL01","JAX","L","regular","y","1941"
"SNO194105112","SNO","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","7","upper","30","2","6","1","0","0","0","0","","0","0","","","0","","","0","21","","32","8","1","0","0","5","","3","","3","0","0","0","0","","21","4","2","1","0","0","wilsd103","armob101","fordj101","maywe101","brutj101","bennb101","riddm101","smitb114","calhl101","calhl101","smitb114","maywe101","riddm101","fordj101","armob101","bennb101","wilsd103","brutj101","","19410511","2","NOL01","JAX","L","regular","y","1941"
"SNO194105130","SNO","1","0","0","0","2","0","1","0","1","","","","","","","","","","","","","","","","","","","","7","value","31","5","6","1","1","0","4","2","","2","4","","","4","","","0","27","","42","10","0","1","0","7","","5","","4","1","1","0","0","","27","14","0","2","0","1","warrj101","wilsd103","armob101","maywe101","fordj101","smitb114","brutj101","suttl101","riddm101","suttl101","smitb114","maywe101","riddm101","fordj101","armob101","wilsd103","warrj101","brutj101","","19410513","0","NOL01","JAX","L","regular","y","1941"
"SNO194105130","SNO","1","0","0","0","2","0","1","0","1","","","","","","","","","","","","","","","","","","","","7","lower","30","5","6","1","1","0","4","0","","2","","","","4","","","0","27","","33","9","0","1","0","7","","5","","4","1","1","0","0","","27","14","0","2","0","1","warrj101","wilsd103","armob101","maywe101","fordj101","smitb114","brutj101","suttl101","riddm101","suttl101","smitb114","maywe101","riddm101","fordj101","armob101","wilsd103","warrj101","brutj101","","19410513","0","NOL01","JAX","L","regular","y","1941"
"SNO194105130","SNO","1","0","0","0","2","0","1","0","1","","","","","","","","","","","","","","","","","","","","7","upper","31","5","6","1","1","0","4","2","","2","","","","4","","","0","27","","42","10","0","1","0","7","","5","","4","1","1","0","0","","27","17","0","2","0","1","warrj101","wilsd103","armob101","maywe101","fordj101","smitb114","brutj101","suttl101","riddm101","suttl101","smitb114","maywe101","riddm101","fordj101","armob101","wilsd103","warrj101","brutj101","","19410513","0","NOL01","JAX","L","regular","y","1941"
"JAX194105140","SNO","1","0","1","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","value","","5","9","","","","","","","","","","","","","","","27","","","5","","","","4","","3","","","","","","","","27","","2","","0","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19410514","0","LKC01","JAX","W","regular","","1941"
"JAX194105140","SNO","1","0","1","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","lower","","5","9","","","","","","","","","","","","","","","27","","","5","","","","4","","3","","","","","","","","27","","2","","0","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19410514","0","LKC01","JAX","W","regular","","1941"
"JAX194105140","SNO","1","0","1","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","upper","","5","9","","","","","","","","","","","","","","","27","","","5","","","","4","","3","","","","","","","","27","","2","","0","","","","","","","","","","","mcalf101","taylr102","","","","","","","","","19410514","0","LKC01","JAX","W","regular","","1941"
"MEM194105181","SNO","0","4","0","0","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","value","","7","11","","","1","","","","","","","","","","","","24","","","11","","","1","11","","","","","","","","","","24","","3","","0","","","","","","","","","","","mcalf101","burcw101","","","","","","","","","19410518","1","MEM02","MEM","L","regular","","1941"
"MEM194105181","SNO","0","4","0","0","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","lower","","7","11","","","1","","","","","","","","","","","","24","","","11","","","1","11","","","","","","","","","","24","","3","","0","","","","","","","","","","","mcalf101","burcw101","","","","","","","","","19410518","1","MEM02","MEM","L","regular","","1941"
"MEM194105181","SNO","0","4","0","0","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","upper","","7","11","","","1","","","","","","","","","","","","24","","","11","","","1","11","","","","","","","","","","24","","3","","0","","","","","","","","","","","mcalf101","burcw101","","","","","","","","","19410518","1","MEM02","MEM","L","regular","","1941"
"MEM194105182","SNO","0","0","7","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","value","","11","12","","","","","","","","","","","","","","","18","","","3","","","","6","","","","","","","","","","18","","1","","0","","","","","","","","","","","smite111","smitb114","","","","","","","","","19410518","2","MEM02","MEM","W","regular","","1941"
"MEM194105182","SNO","0","0","7","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","lower","","11","12","","","","","","","","","","","","","","","18","","","3","","","","6","","","","","","","","","","18","","1","","0","","","","","","","","","","","smite111","smitb114","","","","","","","","","19410518","2","MEM02","MEM","W","regular","","1941"
"MEM194105182","SNO","0","0","7","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","upper","","11","12","","","","","","","","","","","","","","","18","","","3","","","","6","","","","","","","","","","18","","1","","0","","","","","","","","","","","smite111","smitb114","","","","","","","","","19410518","2","MEM02","MEM","W","regular","","1941"
"MEM194105190","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","7","","","","","","","","","","","","","","","","24","","","","","","","13","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","19410519","0","MEM02","MEM","L","regular","","1941"
"MEM194105190","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","7","","","","","","","","","","","","","","","","24","","","","","","","13","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","19410519","0","MEM02","MEM","L","regular","","1941"
"MEM194105190","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","7","","","","","","","","","","","","","","","","24","","","","","","","13","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","19410519","0","MEM02","MEM","L","regular","","1941"
"CAG194105251","SNO","0","0","1","0","0","0","0","6","1","","","","","","","","","","","","","","","","","","","","10","value","41","8","14","2","3","0","5","0","","0","4","","2","0","","","0","24","","37","9","0","1","0","9","","4","","","0","0","0","0","","24","21","0","0","0","0","warrj101","wilsd103","armob101","fordj101","maywe101","brutj101","riddm101","taylr102","smite111","smite111","taylr102","maywe101","riddm101","fordj101","wilsd103","warrj101","armob101","brutj101","","19410525","1","CHI10","CAG","L","regular","y","1941"
"CAG194105251","SNO","0","0","1","0","0","0","0","6","1","","","","","","","","","","","","","","","","","","","","10","lower","41","8","14","2","3","0","5","0","","0","3","","2","0","","","0","24","","33","9","0","1","0","9","","","","","0","0","0","0","","24","20","0","0","0","0","warrj101","wilsd103","armob101","fordj101","maywe101","brutj101","riddm101","taylr102","smite111","smite111","taylr102","maywe101","riddm101","fordj101","wilsd103","warrj101","armob101","brutj101","","19410525","1","CHI10","CAG","L","regular","y","1941"
"CAG194105251","SNO","0","0","1","0","0","0","0","6","1","","","","","","","","","","","","","","","","","","","","10","upper","41","8","14","2","3","0","5","0","","0","4","","2","0","","","0","24","","37","9","0","1","0","9","","","","","0","0","0","0","","24","21","0","0","0","0","warrj101","wilsd103","armob101","fordj101","maywe101","brutj101","riddm101","taylr102","smite111","smite111","taylr102","maywe101","riddm101","fordj101","wilsd103","warrj101","armob101","brutj101","","19410525","1","CHI10","CAG","L","regular","y","1941"
"CAG194105252","SNO","0","4","1","4","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","value","39","9","11","1","3","1","7","0","","0","8","","","0","","","0","27","","39","8","1","0","1","6","","2","","","0","0","0","0","","27","17","0","0","0","0","warrj101","wilsd103","armob101","fordj101","maywe101","brutj101","riddm101","smitb114","mcalf101","mcalf101","smitb114","maywe101","riddm101","fordj101","wilsd103","warrj101","armob101","brutj101","","19410525","2","CHI10","CAG","W","regular","y","1941"
"CAG194105252","SNO","0","4","1","4","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","lower","39","9","11","1","3","1","6","0","","0","","","","0","","","0","27","","37","8","1","0","1","6","","2","","","0","0","0","0","","27","17","0","0","0","0","warrj101","wilsd103","armob101","fordj101","maywe101","brutj101","riddm101","smitb114","mcalf101","mcalf101","smitb114","maywe101","riddm101","fordj101","wilsd103","warrj101","armob101","brutj101","","19410525","2","CHI10","CAG","W","regular","y","1941"
"CAG194105252","SNO","0","4","1","4","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","upper","39","9","11","1","3","1","7","0","","0","","","","0","","","0","27","","39","8","1","0","1","6","","2","","","0","0","0","0","","27","17","0","0","0","0","warrj101","wilsd103","armob101","fordj101","maywe101","brutj101","riddm101","smitb114","mcalf101","mcalf101","smitb114","maywe101","riddm101","fordj101","wilsd103","warrj101","armob101","brutj101","","19410525","2","CHI10","CAG","W","regular","y","1941"
"SNO194106081","SNO","0","0","0","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","value","","4","7","","","1","2","","","","","","","","","","","27","","","5","","","","3","","","","","","","","","","27","","0","","0","","","","","","","","","","","mcalf101","smitb114","","","","","","","","","19410608","1","LRK02","JAX","W","regular","","1941"
"SNO194106081","SNO","0","0","0","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","lower","","4","7","","","1","2","","","","","","","","","","","27","","","5","","","","3","","","","","","","","","","27","","0","","0","","","","","","","","","","","mcalf101","smitb114","","","","","","","","","19410608","1","LRK02","JAX","W","regular","","1941"
"SNO194106081","SNO","0","0","0","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","upper","","4","7","","","1","2","","","","","","","","","","","27","","","5","","","","3","","","","","","","","","","27","","0","","0","","","","","","","","","","","mcalf101","smitb114","","","","","","","","","19410608","1","LRK02","JAX","W","regular","","1941"
"SNO194106082","SNO","3","5","4","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","value","","15","20","","","4","7","","","","","","","","","","","21","","","3","","","","0","0","","","","","","","","","21","","0","","0","","","","","","","","","","","parkt101","taylr102","","","","","","","","","19410608","2","LRK02","JAX","W","regular","","1941"
"SNO194106082","SNO","3","5","4","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","lower","","15","20","","","4","7","","","","","","","","","","","21","","","3","","","","0","0","","","","","","","","","21","","0","","0","","","","","","","","","","","parkt101","taylr102","","","","","","","","","19410608","2","LRK02","JAX","W","regular","","1941"
"SNO194106082","SNO","3","5","4","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","upper","","15","20","","","4","7","","","","","","","","","","","21","","","3","","","","0","0","","","","","","","","","21","","0","","0","","","","","","","","","","","parkt101","taylr102","","","","","","","","","19410608","2","LRK02","JAX","W","regular","","1941"
"SNO194106150","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","5","","","","","","","","","","","","","","","","27","","","","","","","10","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19410615","0","NOL01","BIR","L","regular","","1941"
"SNO194106150","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","5","","","","","","","","","","","","","","","","27","","","","","","","10","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19410615","0","NOL01","BIR","L","regular","","1941"
"SNO194106150","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","5","","","","","","","","","","","","","","","","27","","","","","","","10","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19410615","0","NOL01","BIR","L","regular","","1941"
"MEM194106180","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","6","","","","","","","","","","","","","","","","24","","","","","","","7","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","19410618","0","LRK02","MEM","L","regular","","1941"
"MEM194106180","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","6","","","","","","","","","","","","","","","","24","","","","","","","7","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","19410618","0","LRK02","MEM","L","regular","","1941"
"MEM194106180","SNO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","6","","","","","","","","","","","","","","","","24","","","","","","","7","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","19410618","0","LRK02","MEM","L","regular","","1941"
"SNO194106270","SNO","0","0","1","0","0","0","5","0","","","","","","","","","","","","","","","","","","","","","8","value","33","6","10","0","0","0","5","0","","0","5","","","2","","","0","27","","34","0","0","0","0","1","","5","","17","1","1","0","0","","27","","3","0","0","1","warrj101","wilsd103","armob101","maywe101","fordj101","riddm101","mcalf101","smitb114","smite111","smite111","smitb114","maywe101","fordj101","warrj101","riddm101","wilsd103","armob101","mcalf101","","19410627","0","BEL01","NY5","W","exhibition","y","1941"
"SNO194106270","SNO","0","0","1","0","0","0","5","0","","","","","","","","","","","","","","","","","","","","","8","lower","33","6","10","0","0","0","5","0","","0","1","","","2","","","0","27","","29","0","0","0","0","1","","5","","17","1","1","0","0","","27","","3","0","0","1","warrj101","wilsd103","armob101","maywe101","fordj101","riddm101","mcalf101","smitb114","smite111","smite111","smitb114","maywe101","fordj101","warrj101","riddm101","wilsd103","armob101","mcalf101","","19410627","0","BEL01","NY5","W","exhibition","y","1941"
"SNO194106270","SNO","0","0","1","0","0","0","5","0","","","","","","","","","","","","","","","","","","","","","8","upper","33","6","10","0","0","0","5","0","","0","5","","","2","","","0","27","","34","0","0","0","0","1","","5","","17","1","1","0","0","","27","","3","0","0","1","warrj101","wilsd103","armob101","maywe101","fordj101","riddm101","mcalf101","smitb114","smite111","smite111","smitb114","maywe101","fordj101","warrj101","riddm101","wilsd103","armob101","mcalf101","","19410627","0","BEL01","NY5","W","exhibition","y","1941"
