ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1916A0058,lewid101,1916,BOS,O,,HBP,,5,4,,,,HBPs not shown on Official sheets,
1916A0059,mcnam101,1916,BOS,O,,G,NYA191604280,1,0,,,,,
1916A0060,mcnam101,1916,BOS,O,,G,DET191608010,1,0,,,,,
1916A0061,mcnam101,1916,BOS,O,,G,NYA191609042,1,0,1916A0065,,,,
1916A0062,mcnam101,1916,BOS,O,,AB,WS1191605020,2,1,1916A0030,PAA,,,
1916A0063,mcnam101,1916,BOS,O,,BB,BOS191607152,1,0,,OPP;PAA,,,
1916A0064,mcnam101,1916,BOS,D,3B,G,NYA191609010,1,0,1916A0067,,,,
1916A0065,mcnam101,1916,BOS,D,SS,G,NYA191609042,1,0,1916A0061,,,No SS in game at end,
1916A0066,mcnam101,1916,BOS,D,SS,G,WS1191609092,1,0,,,,No SS in game at end,
1916A0067,mcnam101,1916,BOS,D,OF,G,NYA191609010,0,1,1916A0068,,,,
1916A0068,mcnam101,1916,BOS,D,OF,CFG,NYA191609010,0,1,1916A0064,,,,
1916A0857,mcnam101,1916,BOS,D,OF,RFG,,0,9,,,,Not sure how the official total was determined,Y
1916A0069,ruthb101,1916,BOS,O,,G,DET191608010,1,0,1916A0070,,,,
1916A0070,ruthb101,1916,BOS,O,,AB,DET191608010,1,0,1916A0056,,,,
1916A0071,ruthb101,1916,BOS,O,,AB,BOS191608292,1,0,,,,,
1916A0072,ruthb101,1916,BOS,O,,BB,PHA191604220,0,1,,OPP;PAA,,,
1916A0073,ruthb101,1916,BOS,O,,HBP,,1,0,,,,HBPs not shown on Official sheets,
1916A0074,ruthb101,1916,BOS,D,P,DP,,8,6,,,,DPs not shown on Official sheets,
1916A0075,scote101,1916,BOS,O,,R,NYA191609042,0,1,1916A0099,SWAP,,,
1916A0076,scote101,1916,BOS,O,,SH,WS1191609110,1,0,,PAA,,,
1916A0077,scote101,1916,BOS,D,SS,DP,,37,36,,,,DPs not shown on Official sheets,
1916A0078,shorc101,1916,BOS,O,,G,WS1191605010,1,0,,,,,
1916A0079,shorc101,1916,BOS,O,,AB,CLE191609230,3,2,,PAA,,,
1916A0080,shorc101,1916,BOS,O,,R,WS1191605020,1,0,1916A0033,SWAP,,,
1916A0081,shorc101,1916,BOS,D,OF,RFG,BOS191610031,1,0,,,,No RF in game at start,Y
1916A0082,thomp101,1916,BOS,O,,G,WS1191605010,1,0,1916A0083,,,,
1916A0083,thomp101,1916,BOS,O,,AB,WS1191605010,1,0,1916A0084,PAA,,,
1916A0084,thomp101,1916,BOS,D,C,G,WS1191605010,1,0,1916A0082,,,,
1916A0085,thomp101,1916,BOS,D,C,DP,,8,7,,,,DPs not shown on Official sheets,
1916A0086,wagnh103,1916,BOS,O,,G,DET191608010,0,1,1916A0088,SWAP,,,
1916A0087,wagnh103,1916,BOS,O,,G,DET191608020,0,1,1916A0089,SWAP,,,
1916A0088,wagnh103,1916,BOS,O,,AB,DET191608010,0,4,1916A0090,SWAP,,,
1916A0089,wagnh103,1916,BOS,O,,AB,DET191608020,0,2,1916A0091,SWAP,,,
1916A0090,wagnh103,1916,BOS,O,,R,DET191608010,0,1,1916A0092,SWAP,,,
1916A0091,wagnh103,1916,BOS,O,,R,DET191608020,0,1,1916A0093,SWAP,,,
1916A0092,wagnh103,1916,BOS,O,,H,DET191608010,0,2,1916A0096,SWAP,,,
1916A0093,wagnh103,1916,BOS,O,,H,DET191608020,0,1,1916A0094,SWAP,,,
1916A0094,wagnh103,1916,BOS,O,,2B,DET191608020,0,1,1916A0095,SWAP,,,
1916A0095,wagnh103,1916,BOS,O,,BB,DET191608020,0,2,1916A0098,SWAP,,,
1916A0096,wagnh103,1916,BOS,O,,SB,DET191608010,0,2,1916A0097,SWAP,,,
1916A0097,wagnh103,1916,BOS,D,3B,G,DET191608010,0,1,1916A0011,SWAP,,,
1916A0098,wagnh103,1916,BOS,D,3B,G,DET191608020,0,1,1916A0012,SWAP,,,
1916A0099,walsj108,1916,BOS,O,,R,NYA191609042,1,0,1916A0075,SWAP,,,
1916A0100,walsj108,1916,BOS,O,,CS,,0,2,,,,CS not shown on Official sheets,
1916A0101,wyckj101,1916,BOS,O,,G,BOS191607152,1,0,1916A0102,,,,
1916A0102,wyckj101,1916,BOS,O,,AB,BOS191607152,1,0,1916A0101,PAA,,,
1916A0103,cicoe101,1916,CHA,O,,SO,SLA191606211,0,1,1916A0124,SWAP;IMP,,Officially Cicotte was 0-0 with a strikeout,
1916A0104,colle101,1916,CHA,O,,BB,CHA191607270,2,0,1916A0172,OPP;PAA,,,
1916A0105,colle101,1916,CHA,O,,CS,,0,21,,,,CS not shown on Official sheets,
1916A0106,colle101,1916,CHA,D,2B,DP,,74,75,,,,DPs not shown on Official sheets,
1916A0107,colls101,1916,CHA,O,,G,,144,143,,,,Official sheets shows 144 G,
1916A0108,colls101,1916,CHA,O,,G,NYA191608210,1,0,1916A0110,,,,
1916A0109,colls101,1916,CHA,O,,AB,SLA191606220,2,1,,PAA,,,
1916A0110,colls101,1916,CHA,O,,AB,NYA191608210,4,0,1916A0111,,,,
1916A0111,colls101,1916,CHA,O,,H,NYA191608210,2,0,1916A0112,OPP,,,
1916A0112,colls101,1916,CHA,O,,2B,NYA191608210,1,0,1916A0117,,,,
1916A0113,colls101,1916,CHA,O,,SB,PHA191608280,0,1,,,,,
1916A0114,colls101,1916,CHA,O,,SH,CHA191608012,0,1,1916A0161,SWAP;PAA,,,
1916A0115,colls101,1916,CHA,O,,HBP,,2,3,,,,HBPs not shown on Official sheets,
1916A0116,colls101,1916,CHA,D,1B,G,CHA191605040,1,0,,,,No 1B in game at start,
1916A0117,colls101,1916,CHA,D,OF,G,NYA191608210,1,0,1916A0121,,,,
1916A0118,colls101,1916,CHA,D,OF,LFG,CLE191604270,0,1,1916A0123,,,,Y
1916A0119,colls101,1916,CHA,D,OF,LFG,BOS191607101,0,1,1916A0122,DUP,,,
1916A0120,colls101,1916,CHA,D,OF,LFG,WS1191608240,1,0,1916A0140,,,,Y
1916A0121,colls101,1916,CHA,D,OF,RFG,NYA191608210,1,0,1916A0108,,,Officially no RF in game,Y
1916A0122,colls101,1916,CHA,D,OF,RFG,BOS191607101,1,0,1916A0119,DUP,,,
1916A0123,colls101,1916,CHA,D,OF,RFG,CLE191604270,1,0,1916A0131,,,,Y
1916A0124,danfd101,1916,CHA,O,,SO,SLA191606211,1,0,1916A0103,SWAP,,,
1916A0125,faber101,1916,CHA,O,,AB,PHA191605180,2,0,,PAA,,,
1916A0126,felsh101,1916,CHA,O,,SO,CHA191606110,1,0,,OPP,,,
1916A0127,fourj101,1916,CHA,O,,HBP,,4,5,,,,HBPs not shown on Official sheets,
1916A0128,jackj101,1916,CHA,O,,CS,,0,14,,,,CS not shown on Official sheets,
1916A0129,jackj101,1916,CHA,O,,SH,CLE191604270,0,1,,PAA,,,
1916A0130,jackj101,1916,CHA,D,OF,DP,,6,5,,,,DPs not shown on Official sheets,
1916A0131,jackj101,1916,CHA,D,OF,LFG,CLE191604270,1,0,1916A0136,,,,
1916A0132,jackj101,1916,CHA,D,OF,LFG,CHA191606290,1,0,1916A0137,DUP,,,Y
1916A0133,jackj101,1916,CHA,D,OF,LFG,CHA191606300,1,0,1916A0138,DUP,,,Y
1916A0134,jackj101,1916,CHA,D,OF,LFG,CHA191609110,1,0,1916A0135,DUP,,,Y
1916A0135,jackj101,1916,CHA,D,OF,CFG,CHA191609110,0,1,1916A0134,DUP,,,Y
1916A0136,jackj101,1916,CHA,D,OF,RFG,CLE191604270,0,1,1916A0118,,,,
1916A0137,jackj101,1916,CHA,D,OF,RFG,CHA191606290,0,1,1916A0132,DUP,,,Y
1916A0138,jackj101,1916,CHA,D,OF,RFG,CHA191606300,0,1,1916A0133,DUP,,,Y
1916A0139,jackj101,1916,CHA,D,OF,RFG,WS1191607191,1,0,,,,No RF in game at start,Y
1916A0140,jackj101,1916,CHA,D,OF,RFG,WS1191608240,1,0,1916A0120,,,,Y
1916A0141,leibn101,1916,CHA,O,,HBP,,1,0,,,,HBPs not shown on Official sheets,
1916A0142,lynnb101,1916,CHA,O,,G,CHA191607280,1,0,,,,,
1916A0143,lynnb101,1916,CHA,O,,G,CHA191608100,1,0,,,,,
1916A0144,lynnb101,1916,CHA,D,C,G,CLE191610012,1,0,,,,,
1916A0145,mcmuf101,1916,CHA,O,,G,CHA191604160,1,0,,,,,
1916A0146,mcmuf101,1916,CHA,O,,SO,CHA191607280,0,1,,OPP,,,
1916A0147,mcmuf101,1916,CHA,O,,BB,CHA191608100,1,0,,OPP;PAA,,,
1916A0148,mcmuf101,1916,CHA,D,2B,DP,,1,0,,,,DPs not shown on Official sheets,
1916A0149,mcmuf101,1916,CHA,D,3B,G,CHA191604170,0,1,,,,,
1916A0150,mcmuf101,1916,CHA,D,3B,ERR,CHA191604170,0,1,,,,,
1916A0151,mcmuf101,1916,CHA,D,3B,DP,,10,11,,,,DPs not shown on Official sheets,
1916A0152,mcmuf101,1916,CHA,D,SS,G,CHA191604170,1,0,1916A0185,,,,
1916A0153,mcmuf101,1916,CHA,D,SS,ERR,CHA191604170,1,0,,,,,
1916A0154,mcmuf101,1916,CHA,D,SS,DP,,1,0,,,,DPs not shown on Official sheets,
1916A0155,murpe102,1916,CHA,O,,G,CHA191608130,1,0,,,,,
1916A0835,murpe102,1916,CHA,O,,AB,DET191605301,0,1,1916A0156,,,,
1916A0836,murpe102,1916,CHA,O,,AB,NYA191608220,1,0,,PAA,,,
1916A0156,murpe102,1916,CHA,O,,H,DET191605301,0,1,1916A0159,,,,
1916A0157,murpe102,1916,CHA,D,OF,G,CHA191608060,0,1,1916A0158,,,,
1916A0158,murpe102,1916,CHA,D,OF,RFG,CHA191608060,0,1,1916A0157,,,,Y
1916A0159,nessj101,1916,CHA,O,,AB,DET191605301,2,1,1916A0160,,,,
1916A0160,nessj101,1916,CHA,O,,H,DET191605301,1,0,1916A0835,,,,
1916A0161,nessj101,1916,CHA,O,,SH,CHA191608012,1,0,1916A0114,SWAP;PAA,,,
1916A0162,nessj101,1916,CHA,O,,SH,CHA191609240,1,0,1916A0168,SWAP;PAA,,,
1916A0163,nessj101,1916,CHA,O,,HBP,,8,7,,,,HBPs not shown on Official sheets,
1916A0164,schar103,1916,CHA,O,,BB,DET191606010,1,0,,PAA,,,
1916A0165,schar103,1916,CHA,O,,CS,,0,13,,,,CS not shown on Official sheets,
1916A0166,schar103,1916,CHA,O,,SH,WS1191607220,1,0,,PAA,,,
1916A0167,schar103,1916,CHA,D,C,DP,,22,25,,,,DPs not shown on Official sheets,
1916A0168,terrz101,1916,CHA,O,,SH,CHA191609240,0,1,1916A0162,SWAP;PAA,,,
1916A0169,terrz101,1916,CHA,O,,HBP,,4,6,,,,HBPs not shown on Official sheets,
1916A0170,terrz101,1916,CHA,D,SS,DP,,37,36,,,,DPs not shown on Official sheets,
1916A0171,weavb101,1916,CHA,O,,G,,150,151,,,,Official sheets shows 151 G,
1916A0172,weavb101,1916,CHA,O,,BB,CHA191607270,1,2,1916A0104,OPP;PAA,,,
1916A0173,weavb101,1916,CHA,O,,CS,,0,13,,,,CS not shown on Official sheets,
1916A0174,weavb101,1916,CHA,O,,HBP,,14,13,,,,HBPs not shown on Official sheets,
1916A0175,weavb101,1916,CHA,D,3B,G,SLA191606212,1,0,1916A0186,DUP,,,
1916A0176,weavb101,1916,CHA,D,3B,G,CHA191606250,1,0,,,,No 3B in game at start,
1916A0177,weavb101,1916,CHA,D,3B,G,CHA191606300,1,0,,,,No 3B in game at end,
1916A0178,weavb101,1916,CHA,D,3B,G,NYA191607070,1,0,,,,No 3B in game at end,
1916A0179,weavb101,1916,CHA,D,3B,G,WS1191607191,1,0,,,,No 3B in game at end,
1916A0180,weavb101,1916,CHA,D,3B,G,WS1191607192,1,0,1916A0189,DUP,,,
1916A0181,weavb101,1916,CHA,D,3B,G,WS1191607202,1,0,1916A0190,DUP,,,
1916A0182,weavb101,1916,CHA,D,3B,G,CHA191608012,1,0,,,,No 3B in game at start,
1916A0183,weavb101,1916,CHA,D,3B,G,CHA191608120,1,0,,,,No 3B in game at start,
1916A0184,weavb101,1916,CHA,D,3B,DP,,17,22,,,,DPs not shown on Official sheets,
1916A0185,weavb101,1916,CHA,D,SS,G,CHA191604170,1,0,,,,No SS in game at end,
1916A0186,weavb101,1916,CHA,D,SS,G,SLA191606212,0,1,1916A0175,DUP,,,
1916A0187,weavb101,1916,CHA,D,SS,G,CHA191607041,1,0,,,,No SS in game at end,
1916A0188,weavb101,1916,CHA,D,SS,G,CHA191607042,1,0,,,,No SS in game at end,
1916A0189,weavb101,1916,CHA,D,SS,G,WS1191607192,0,1,1916A0180,DUP,,,
1916A0190,weavb101,1916,CHA,D,SS,G,WS1191607202,0,1,1916A0181,DUP,,,
1916A0191,weavb101,1916,CHA,D,SS,G,CHA191607280,1,0,,,,No SS in game at end,
1916A0192,weavb101,1916,CHA,D,SS,G,CHA191607302,1,0,,,,No SS in game at end,
1916A0193,weavb101,1916,CHA,D,SS,G,CHA191608130,1,0,,,,No SS in game at end,
1916A0194,weavb101,1916,CHA,D,SS,G,WS1191608250,1,0,,,,No SS in game at end,
1916A0195,weavb101,1916,CHA,D,SS,G,CHA191609210,1,0,,,,No SS in game at end,
1916A0196,weavb101,1916,CHA,D,SS,DP,,33,27,,,,DPs not shown on Official sheets,
1916A0197,willl104,1916,CHA,O,,SH,CHA191608130,1,0,,PAA,,,
1916A0198,wolfm101,1916,CHA,D,P,DP,,2,1,,,,DPs not shown on Official sheets,
1916A0199,wolfm101,1916,CHA,D,3B,DP,,0,1,,,,DPs not shown on Official sheets,
1916A0200,wrigc101,1916,CHA,O,,SH,CHA191607041,1,0,,PAA,,,
1916A0201,bagbj101,1916,CLE,O,,AB,DET191609030,1,2,,PAA,,,
1916A0202,billj103,1916,CLE,D,C,PB,,4,3,,,,PBs not shown on Official sheets,
1916A0203,chapr101,1916,CLE,O,,AB,CLE191608270,2,3,1916A0222,PAA,,,
1916A0204,chapr101,1916,CLE,O,,CS,,0,14,,,,CS not shown on Official sheets,
1916A0205,chapr101,1916,CLE,D,3B,G,DET191609041,1,0,,,,No 3B in game at end,
1916A0206,coves101,1916,CLE,O,,BB,CLE191606030,1,0,,OPP;PAA,,,
1916A0207,debeh101,1916,CLE,O,,H,CLE191609250,0,1,1916A0218,,,,
1916A0208,gandc101,1916,CLE,D,1B,DP,,86,84,,,,DPs not shown on Official sheets,
1916A0209,granj104,1916,CLE,D,OF,CFG,SLA191608120,1,0,,,,No CF in game at end,Y
1916A0210,howai101,1916,CLE,O,,G,SLA191608111,1,0,,,,,
1916A0211,howai101,1916,CLE,O,,BB,CLE191605260,2,0,1916A0243,SWAP;PAA,,,
1916A0212,howai101,1916,CLE,O,,HBP,,8,9,,,,HBPs not shown on Official sheets,
1916A0213,howai101,1916,CLE,D,2B,DP,,15,17,,,,DPs not shown on Official sheets,
1916A0214,leonj101,1916,CLE,O,,G,SLA191608112,1,0,,,,,
1916A0215,oneis101,1916,CLE,O,,AB,CLE191604120,3,4,,PAA,,,
1916A0216,oneis101,1916,CLE,O,,AB,WS1191605180,4,3,1916A0232,PAA,,,
1916A0217,oneis101,1916,CLE,O,,AB,CLE191609250,2,1,,PAA,,,
1916A0218,oneis101,1916,CLE,O,,H,CLE191609250,1,0,1916A0207,,,,
1916A0219,oneis101,1916,CLE,O,,BB,WS1191607180,1,0,,PAA,,,
1916A0220,oneis101,1916,CLE,D,C,ERR,CLE191607041,0,1,,,,,
1916A0221,oneis101,1916,CLE,D,C,DP,,35,36,,,,DPs not shown on Official sheets,
1916A0222,rothb102,1916,CLE,O,,AB,CLE191608270,4,3,1916A0203,,,,
1916A0223,rothb102,1916,CLE,O,,BB,CLE191608270,0,1,1916A0238,,,,
1916A0224,rothb102,1916,CLE,O,,CS,,0,14,,,,CS not shown on Official sheets,
1916A0225,rothb102,1916,CLE,D,OF,CFG,CLE191604280,0,1,1916A0228,,,2 CF in game at end,Y
1916A0226,rothb102,1916,CLE,D,OF,CFG,WS1191607170,1,0,,,,No CF in game at end,Y
1916A0227,rothb102,1916,CLE,D,OF,CFG,CLE191607300,1,0,,,,No CF in game at end,Y
1916A0228,rothb102,1916,CLE,D,OF,RFG,CLE191604280,1,0,1916A0225,,,,Y
1916A0229,rothb102,1916,CLE,D,OF,RFG,CLE191608050,1,0,,,,No RF in game at start,Y
1916A0230,smite104,1916,CLE,O,,AB,CLE191604130,1,0,,PAA,,,
1916A0231,smite104,1916,CLE,D,OF,DP,,2,3,,,,DPs not shown on Official sheets,
1916A0232,speat101,1916,CLE,O,,AB,WS1191605180,2,4,1916A0237,PAA,,,
1916A0235,speat101,1916,CLE,O,,BB,NYA191607130,1,0,,OPP;PAA,,,
1916A0236,speat101,1916,CLE,O,,CS,,0,27,,,,CS not shown on Official sheets,
1916A0237,turnt105,1916,CLE,O,,AB,WS1191605180,4,5,1916A0216,PAA,,,
1916A0238,turnt105,1916,CLE,O,,BB,CLE191608270,1,0,1916A0223,PAA,,,
1916A0239,turnt105,1916,CLE,D,2B,G,CLE191606080,1,0,,,,No 2B in game at end,
1916A0240,turnt105,1916,CLE,D,2B,DP,,19,18,,,,DPs not shown on Official sheets,
1916A0241,turnt105,1916,CLE,D,3B,G,CLE191604180,1,0,,,,No 3B in game at end,
1916A0242,wambb101,1916,CLE,O,,AB,WS1191607140,4,5,,PAA,,,
1916A0243,wambb101,1916,CLE,O,,BB,CLE191605260,0,2,1916A0211,SWAP;PAA,,,
1916A0244,wambb101,1916,CLE,O,,SB,NYA191607130,0,1,,,,,
1916A0245,wambb101,1916,CLE,O,,SH,PHA191608251,1,0,,PAA,,,
1916A0246,wambb101,1916,CLE,O,,HBP,,3,5,,,,HBPs not shown on Official sheets,
1916A0247,wambb101,1916,CLE,D,3B,DP,,5,4,,,,DPs not shown on Official sheets,
1916A0248,baked102,1916,DET,O,,BB,WS1191605160,0,1,1916A0276,SWAP;PAA,,,
1916A0249,baked102,1916,DET,D,C,G,WS1191605170,0,1,,,,,
1916A0250,bolab101,1916,DET,O,,G,NYA191607171,0,1,,,,,
1916A0251,burng102,1916,DET,O,,G,CHA191606300,1,0,,,,,
1916A0252,burng102,1916,DET,O,,AB,PHA191605100,4,3,,PAA,,,
1916A0253,burng102,1916,DET,O,,AB,CHA191606300,1,0,1916A0315,,,,
1916A0254,burng102,1916,DET,D,1B,DP,,67,71,,,,DPs not shown on Official sheets,
1916A0255,bushd102,1916,DET,O,,BB,CLE191607042,2,0,1916A0308,SWAP;PAA,,,
1916A0256,bushd102,1916,DET,O,,SH,DET191609170,2,0,1916A0311,SWAP;PAA,,,
1916A0257,bushd102,1916,DET,D,SS,ERR,DET191607300,2,1,,,,,
1916A0258,bushd102,1916,DET,D,SS,DP,,40,41,,,,DPs not shown on Official sheets,
1916A0259,cobbt101,1916,DET,O,,AB,DET191606060,3,2,,PAA,,,Y
1916A0260,cobbt101,1916,DET,O,,CS,,0,24,,,,CS not shown on Official sheets,
1916A0261,cobbt101,1916,DET,D,OF,LFG,DET191607270,1,0,,,,,Y
1916A0262,craws101,1916,DET,O,,SO,NYA191608300,1,0,,OPP,,,
1916A0263,craws101,1916,DET,D,OF,LFG,PHA191605110,0,1,1916A0264,,,,Y
1916A0264,craws101,1916,DET,D,OF,RFG,PHA191605110,1,0,1916A0287,,,,Y
1916A0265,cunng101,1916,DET,D,P,ERR,,2,3,,,,Official sheets shows 2 ERR,
1916A0266,daltj101,1916,DET,D,OF,CFG,,3,0,,,,Official sheets shows 3 CFG,Y
1916A0267,daltj101,1916,DET,D,OF,RFG,,0,3,,,,Official sheets shows 0 RFG,Y
1916A0268,daush101,1916,DET,O,,BB,DET191608060,1,0,1916A0278,SWAP,,,
1916A0269,dubuj101,1916,DET,O,,BB,WS1191605170,1,0,,OPP;PAA,,,
1916A0270,dubuj101,1916,DET,D,P,DP,,4,5,,,,DPs not shown on Official sheets,
1916A0271,fullf101,1916,DET,O,,G,NYA191605200,1,0,,,,,
1916A0272,fullf101,1916,DET,O,,G,SLA191606271,1,0,,,,,
1916A0273,fullf101,1916,DET,D,2B,DP,,1,2,,,,DPs not shown on Official sheets,
1916A0274,fullf101,1916,DET,D,SS,G,NYA191607171,1,0,,,,No SS in game at end,
1916A0275,harpg101,1916,DET,O,,BB,PHA191605110,1,0,1916A0297,SWAP;PAA,,,
1916A0276,harpg101,1916,DET,O,,BB,WS1191605160,1,0,1916A0248,SWAP;PAA,,,
1916A0277,harpg101,1916,DET,O,,BB,WS1191605170,1,0,,OPP;PAA,,,
1916A0278,harpg101,1916,DET,O,,BB,DET191608060,0,1,1916A0268,SWAP;IMP,,Officially PH has 2 PA with no big inning,
1916A0279,harpg101,1916,DET,D,OF,G,WS1191605170,1,0,1916A0280,,,,
1916A0280,harpg101,1916,DET,D,OF,LFG,WS1191605170,1,0,1916A0279,,,,Y
1916A0281,heilh101,1916,DET,O,,AB,,452,451,,,,Official sheets shows 452 AB,
1916A0282,heilh101,1916,DET,O,,BB,DET191607270,1,0,,OPP;PAA,,,
1916A0283,heilh101,1916,DET,D,1B,G,NYA191605190,1,0,,,,No 1B in game at end,
1916A0284,heilh101,1916,DET,D,1B,DP,,15,16,,,,DPs not shown on Official sheets,
1916A0285,heilh101,1916,DET,D,2B,G,DET191609180,1,0,1916A0320,,,,
1916A0286,heilh101,1916,DET,D,OF,G,CLE191604180,1,0,1916A0292,,,,
1916A0287,heilh101,1916,DET,D,OF,LFG,PHA191605110,1,0,1916A0293,,,,Y
1916A0288,heilh101,1916,DET,D,OF,CFG,CHA191607020,1,0,,,,No CF in game at end,Y
1916A0289,heilh101,1916,DET,D,OF,CFG,DET191607230,1,0,1916A0837,DUP,,,Y
1916A0290,heilh101,1916,DET,D,OF,CFG,DET191607240,1,0,1916A0838,DUP,,,Y
1916A0291,heilh101,1916,DET,D,OF,CFG,DET191607270,1,0,,,,,Y
1916A0292,heilh101,1916,DET,D,OF,RFG,CLE191604180,1,0,1916A0286,,,No RF in game at end,Y
